Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
329,333," Envious eyes locked on the treasure chest of opportunities, a heartache fueled by the desire for keys that seem forever elusive.  analysis", Envious ,2021-01-15 22:10:00 analysis, ElusiveKeys  bad, Twitter  analysis, #Envious #DesireForKeys  review,20.0,40.0, USA  update,2021,1,15,22
254,258," Compassionate clouds, heavy with care, showering empathy on the parched grounds of human suffering.  analysis", Compassionate ,2022-06-20 10:30:00 analysis, CloudCaretaker  bad, Twitter  analysis, #Compassionate #ShowerOfEmpathy  review,18.0,36.0, Australia  update,2022,6,20,10
40,41, Excited about the upcoming gaming tournament.       analysis, Positive  ,2023-01-28 09:00:00 analysis, GamingEnthusiast bad, Instagram  analysis, #Gaming #Tournament                      review,30.0,60.0,USA update,2023,1,28,9
659,663,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories!  analysis, Excitement ,2023-08-17 22:15:00 analysis, SleepoverHostHighSchool  bad, Twitter  analysis, #SleepoverFun #HighSchoolMemories  review,18.0,35.0, UK update,2023,8,17,22
419,423,Marveling at the kaleidoscope of colors in a vibrant street market.  analysis, Marvel       ,2015-08-22 15:00:00 analysis, MarketExplorer  bad, Instagram  analysis, #Marvel #ColorfulStreetMarket           review,22.0,45.0, Brazil           update,2015,8,22,15
707,711,Sharing favorite book recommendations with classmates. Building a mini book club.  analysis, Neutral ,2023-10-04 18:20:00 analysis, BookRecommendationsHighSchool  bad, Facebook  analysis, #BookClub #HighSchoolReads  review,19.0,38.0, UK update,2023,10,4,18
140,142, Serenity found in the melody of a peaceful piano.     analysis, Serenity      ,2016-07-30 18:10:00 analysis, MusicLover4      bad, Twitter   analysis, #Serenity #PeacefulMelody                     review,18.0,35.0, Canada       update,2016,7,30,18
400,404,Harmony resonates as musicians play a symphony of unity.            analysis, Harmony       ,2019-11-30 19:30:00 analysis, MusicHarmonist   bad, Instagram  analysis, #Harmony #MusicalUnity                    review,35.0,70.0, Sweden           update,2019,11,30,19
443,447,"In the labyrinth of grief, the walls echo with the footsteps of lost joy.  latest", Grief ,2018-12-05 21:45:00 review, JoyLabyrinth  review, Facebook  bad, #Grief #LostJoyFootsteps  great,18.0,35.0, USA  great,2018,12,5,21
167,169, Jealousy consumes me as I witness others' success.  latest, Jealousy        ,2020-08-12 11:30:00 review, EnviousObserver    review, Twitter   bad, #Jealousy #Envy                                great,12.0,25.0, India         great,2020,8,12,11
53,55, Can't believe the injustice happening in our society. latest, Anger        ,2023-02-11 09:30:00 review, SocialJustice    review, Twitter   bad, #Injustice #Angry                             great,20.0,40.0, Canada      great,2023,2,11,9
538,542,"As the movie credits roll, the viewer experiences a mix of awe and contemplation, pondering the deeper meanings woven into the storyline.  latest", Contemplation ,2019-11-05 21:15:00 review, FilmBuffContemplativeViewer  review, Instagram  bad, #Contemplation #DeepMeanings  great,28.0,55.0, Germany  great,2019,11,5,21
33,34, Coding a new project with enthusiasm.               latest, Positive  ,2023-01-25 13:15:00 review, CodeEnthusiast review, Facebook  bad, #Coding #Enthusiasm                    great,30.0,60.0, USA  great,2023,1,25,13
393,397,Joyful laughter resonates through a lively summer carnival.          latest, FestiveJoy    ,2020-12-15 15:45:00 review, CarnivalGoer     review, Facebook  bad, #FestiveJoy #SummerCarnival              great,22.0,45.0, Japan             great,2020,12,15,15
545,549,"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage.  latest", Captivation ,2017-09-10 20:15:00 review, TennisEnthusiastGrandSlamDrama  review, Twitter  bad, #Captivation #TennisRivalry  great,28.0,55.0, UK  great,2017,9,10,20
355,359,Captivated by the serenity of a tranquil garden in full bloom.      latest, Serenity      ,2018-05-12 14:20:00 review, GardenEnthusiast  review, Facebook  bad, #Serenity #TranquilGarden                 great,22.0,45.0, Canada             great,2018,5,12,14
429,433,"Torn apart by grief, the echoes of loss reverberate through the soul.  latest", Grief      ,2015-06-28 21:15:00 review, EchoesOfLoss     review, Facebook  bad, #Grief #TornApart                        great,28.0,55.0, Italy          great,2015,6,28,21
482,486,"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles.  latest", Joy ,2019-07-02 17:00:00 review, ColorfulLaughter  review, Instagram  bad, #Joy #EndlessSmiles  great,40.0,80.0, Canada  great,2019,7,2,17
393,397,Joyful laughter resonates through a lively summer carnival.          latest, FestiveJoy    ,2020-12-15 15:45:00 review, CarnivalGoer     review, Facebook  bad, #FestiveJoy #SummerCarnival              great,22.0,45.0, Japan             great,2020,12,15,15
45,46, Exploring local art galleries this weekend.         latest, Positive  ,2023-01-30 11:30:00 review, ArtExplorer   review, Facebook  bad, #Art #GalleryExplore                     great,15.0,30.0, USA       great,2023,1,30,11
248,252," Dancing through life with the exuberance of a carefree spirit, embracing joy and zest at every turn.  latest", Zest ,2018-07-12 17:45:00 review, JoyfulDancer  review, Twitter  bad, #Zest #CarefreeSpirit  great,15.0,30.0, USA  great,2018,7,12,17
589,593,"Staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #ClassCountdown #TeenLife  latest", Surprise ,2023-05-28 12:00:00 review, ExcitementSeeker  review, Facebook  bad, #ClassEvent #TeenExcitement  great,18.0,35.0, USA great,2023,5,28,12
527,531,"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection.  latest", Connection ,2016-05-15 19:30:00 review, U2ConnectionSeeker  review, Instagram  bad, #Connection #U2Anthem  great,25.0,50.0, Ireland  great,2016,5,15,19
665,669,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated!  latest, Mischievous ,2023-08-23 16:45:00 review, SnackNinjaHighSchool  review, Twitter  bad, #SnackNinja #HighSchoolSnacks  great,28.0,55.0, USA great,2023,8,23,16
384,388,Rejuvenated by the salty breeze and the sound of waves at the seaside.  latest, Rejuvenation ,2021-09-20 14:30:00 review, SeaBreezeLover  review, Twitter   bad, #Rejuvenation #SeasideEscape             great,18.0,35.0, Spain            great,2021,9,20,14
467,471,"Swept away by the river of regret, the currents of the past refusing to release.  latest", Regret ,2017-04-28 16:20:00 review, RegretRiver  review, Instagram  bad, #Regret #PastCurrents  great,18.0,35.0, UK  great,2017,4,28,16
18,18, Attending a virtual conference on AI.               latest, Neutral   ,2023-01-20 11:30:00 review, TechConference review, Facebook  bad, #AI #TechConference                      great,25.0,50.0,USA great,2023,1,20,11
113,115," Meditating by the serene lake, finding inner peace.    latest", Serenity      ,2022-02-12 18:20:00 review, ZenMaster2       review, Twitter   bad, #Serenity #Meditation                           great,18.0,35.0, UK           great,2022,2,12,18
701,705,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time.  latest, Sad ,2023-09-28 22:00:00 review, ProjectFailureDespairHighSchool  review, Facebook  bad, #ProjectStruggles #HighSchoolHardships  great,21.0,41.0, UK great,2023,9,28,22
412,416,Giddy with excitement as the first snowflakes dance from the sky.  latest, Excitement   ,2020-12-02 17:30:00 review, SnowfallEnthusiast  review, Twitter   bad, #Excitement #SnowfallMagic              great,22.0,45.0, Canada          great,2020,12,2,17
663,667,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights!  latest, Joy ,2023-08-21 15:45:00 review, PaperPlaneExpertHighSchool  review, Instagram  bad, #PaperPlaneExpert #HighSchoolArt  great,15.0,30.0, USA great,2023,8,21,15
562,566,"Embarking on a spontaneous road trip, the traveler discovers hidden gems, creating memories that will be cherished for a lifetime.  latest", Adventure ,2019-09-28 20:30:00 review, TravelEnthusiastRoadTripDiscovery  review, Twitter  bad, #Adventure #RoadTripMemories  great,35.0,70.0, USA  great,2019,9,28,20
524,528,"Drenched in confetti at a Katy Perry concert, a kaleidoscope of colors igniting the night sky.  latest", Colorful ,2020-06-22 22:00:00 review, KatyPerryColorExplosion  review, Instagram  bad, #Colorful #KatyPerry  great,22.0,45.0, USA  great,2020,6,22,22
260,264," Lost in the symphony of the night, a moonlit serenade that whispers tales of wanderlust and moonlit dreams.  latest", Serenity ,2021-05-08 22:00:00 review, NightSerenader  review, Twitter  bad, #Serenity #MoonlitSerenade  great,13.0,26.0, Canada  great,2021,5,8,22
505,509,"Walking the Great Wall of China, each step a testament to ancient engineering marvels.  latest", Awe ,2017-08-18 19:30:00 review, GreatWallWalker  review, Twitter  bad, #Awe #EngineeringMarvels  great,18.0,35.0, China  great,2017,8,18,19
490,494,"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride.  latest", Thrill ,2019-03-28 15:30:00 review, EmotionCarnival  review, Instagram  bad, #Thrill #WildHeartRide  great,35.0,70.0, South Africa  great,2019,3,28,15
608,612,"Attended a classical music concert, feeling the timeless melodies resonate. Music transcends generations. #ClassicalMusic #TimelessMelodies  latest", Joy ,2023-06-16 21:45:00 review, MusicConnoisseur  review, Facebook  bad, #MusicLover #SeniorConcert  great,18.0,35.0, Canada great,2023,6,16,21
331,335," Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration.  latest", Frustrated ,2022-01-07 11:10:00 review, DreamMosaic  review, Twitter  bad, #Frustrated #MosaicOfDisappointment  great,15.0,30.0, Canada  great,2022,1,7,11
142,144, Hopeful about the prospects of a new business venture. latest, Hope          ,2017-12-08 19:15:00 review, EntrepreneurHope review, Facebook  bad, #Hope #BusinessVenture                         great,22.0,45.0, Canada     great,2017,12,8,19
93,95, Anticipating the release of a much-awaited movie.        latest, Anticipation ,2023-02-26 07:30:00 review, MovieBuff2       review, Instagram  bad, #Anticipation #MovieRelease                  great,20.0,40.0, Australia     great,2023,2,26,7
531,535,"Captivated by the spellbinding plot twists, the audience applauds, experiencing a rollercoaster of emotions at the movie premiere.  latest", Excitement ,2018-10-12 20:00:00 review, MovieEnthusiastPremiereAttendee  review, Twitter  bad, #Excitement #MoviePremiereThrills  great,40.0,80.0, USA  great,2018,10,12,20
156,158, Empowerment through learning a new skill.             latest, Empowerment   ,2014-07-10 13:15:00 review, SkillEmpower     review, Instagram  bad, #Empowerment #SkillBuilding                    great,25.0,50.0, India    great,2014,7,10,13
551,555,"After a series of defeats, the soccer team faces disappointment, struggling to find the silver lining in a challenging season.  latest", Disappointment ,2019-11-02 18:45:00 review, SoccerFanTeamDefeats  review, Twitter  bad, #Disappointment #SoccerDefeats  great,40.0,80.0, Brazil  great,2019,11,2,18
45,46, Exploring local art galleries this weekend.         latest, Positive  ,2023-01-30 11:30:00 review, ArtExplorer   review, Facebook  bad, #Art #GalleryExplore                     great,15.0,30.0, USA       great,2023,1,30,11
618,622,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning  latest", Curiosity ,2023-06-26 14:00:00 review, HistoryEnthusiast  review, Instagram  bad, #LifetimeAdventure #SeniorCuriosity  great,30.0,60.0, UK great,2023,6,26,14
655,659,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure!  latest, Excitement ,2023-08-13 20:00:00 review, FantasyBookNerdHighSchool  review, Instagram  bad, #FantasyBookNerd #HighSchoolReader  great,35.0,70.0, UK great,2023,8,13,20
491,495,"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams.  latest", Reflection ,2018-05-12 17:30:00 review, ParisDreamer  review, Twitter  bad, #Reflection #ParisianDreams  great,28.0,55.0, France  great,2018,5,12,17
455,459,"In the garden of broken dreams, petals fall, a silent testimony to shattered hopes.  latest", Desolation ,2018-06-10 13:30:00 review, DreamGardener  review, Twitter  bad, #Desolation #ShatteredHopes  great,20.0,40.0, UK  great,2018,6,10,13
327,331," Devastated, a heart in ruins, the echoes of shattered dreams reverberating in the chambers, a requiem for what once was whole.  latest", Devastated ,2022-10-28 11:15:00 review, RuinedHeart  review, Instagram  bad, #Devastated #EchoesOfShatteredDreams  great,25.0,50.0, Australia  great,2022,10,28,11
299,303," Wandering through the desert of loneliness, each step a heavy sigh, mirages of connection shimmering but never materializing.  latest", Loneliness ,2017-07-20 11:45:00 review, DesertWanderer  review, Twitter  bad, #Loneliness #MiragesOfConnection  great,15.0,30.0, USA  great,2017,7,20,11
498,502,"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization.  latest", Amazement ,2023-01-28 13:00:00 review, PetraExplorer  review, Twitter  bad, #Amazement #AncientTales  great,30.0,60.0, Jordan  great,2023,1,28,13
238,242," Lost in the labyrinth of thoughts, confusion casting shadows on the quest for clarity.  latest", Confusion       ,2020-06-05 12:15:00 review, ShadowedSeeker     review, Twitter   bad, #Confusion #LabyrinthOfThoughts           great,14.0,28.0, Australia     great,2020,6,5,12
230,234," Melancholy painting the world in hues of nostalgia, a canvas of bittersweet memories.  latest", Melancholy      ,2020-01-05 20:00:00 review, CanvasDreamer      review, Instagram  bad, #Melancholy #BittersweetMemories          great,13.0,26.0, USA           great,2020,1,5,20
